strategy,fold,period,in_sample,cumulative_return,cagr,volatility,sharpe,sortino,max_drawdown,calmar,var_95,cvar_95,mean_turnover,total_turnover,cumulative_return_std,cagr_std,volatility_std,sharpe_std,sortino_std,max_drawdown_std,calmar_std,var_95_std,cvar_95_std,mean_turnover_std,total_turnover_std
ppo,0,2014-01-01_2015-12-31,True,0.13853905833488378,0.06702345725615788,0.10861420051051311,0.4131407879872343,0.6102251625161681,-0.10811732035294801,0.6199141547104609,-0.010801643496170098,-0.014880535605452883,1.9841381624116948e-15,1.0000056338554941e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo,1,2016-01-01_2017-12-31,True,0.6212270845617516,0.2738858616237949,0.09242271071262652,2.4027856450220764,3.2900471619503775,-0.0635752592087779,4.308057332874848,-0.008917273167490603,-0.013225359019448721,1.9880827710844814e-15,1.0000056338554941e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo,2,2018-01-01_2019-12-31,False,0.28397850316912376,0.1334093385717694,0.13113513167738547,0.8024562358309639,1.0548399197482807,-0.1850609156912289,0.7208941881297113,-0.015389411805316403,-0.020229306170100367,1.9880827710844814e-15,1.0000056338554941e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo,3,2020-01-01_2021-12-31,False,0.7121277633644361,0.3077865331477523,0.19981499147050413,1.242829864422681,1.3907843042636847,-0.2329051066655221,1.3215104535675481,-0.01687215152275638,-0.031115701789909085,1.9802091759514736e-15,1.0000056338554941e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo,4,2022-01-01_2023-12-31,False,0.1635536597355356,0.0791707696852737,0.17075430008134534,0.329086531633541,0.487108163600246,-0.22048947850805076,0.3590682431696301,-0.016975300592261225,-0.024086513383873517,1.9960192292524835e-15,1.0000056338554941e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo,5,2024-01-01_2025-12-30,False,0.7916847258905684,0.3408773782258403,0.14084766211446073,1.940565824578681,2.369698162582356,-0.1615441119531475,2.1101194844211015,-0.013265726811465105,-0.020032328558946568,1.9960192292524835e-15,1.0000056338554941e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sac,0,2014-01-01_2015-12-31,True,0.1309208608995279,0.06344696175009626,0.1085579296312936,0.38241458583421034,0.5645395045118594,-0.10901898896366638,0.5821124213029548,-0.010883773711998073,-0.014886077565947972,0.008975607989655276,4.5237064267862594,0.0025337019548643805,0.0011918238197103797,0.00019894140995813602,0.010070110813184227,0.014677231002542103,0.0011883644258413911,0.015209839151261948,0.00012582358943114336,2.8954893735237572e-05,8.71839215739831e-05,0.04394069647328751
sac,1,2016-01-01_2017-12-31,True,0.614479618154103,0.2712260399251999,0.09232686970739767,2.3826323425214833,3.2615085546087386,-0.06358323926620732,4.265794797100161,-0.00890650104382407,-0.013217482116308323,0.008541874452523895,4.296562849619519,0.0037611872717968017,0.0014839603661323776,0.00019245558675061005,0.011277827312434737,0.020686568420356006,0.00031446675351814996,0.03221819105402738,8.132405475610229e-05,4.4576070838786146e-05,0.00021701132189789975,0.10915669491464391
sac,2,2018-01-01_2019-12-31,False,0.27806078816414004,0.1307890239131558,0.13103067626199388,0.7854336151282924,1.0322245419774387,-0.18493061269500322,0.7072408347656249,-0.015354148071846624,-0.02022721238546384,0.008531113778087403,4.291150230377964,0.0016182647497427279,0.0007170883510876891,0.00022857235725305756,0.005198479440145902,0.007087004899599074,0.00044947793353568847,0.004818725869942288,3.190217379560874e-05,4.346560384347539e-05,0.00017113698521484328,0.0860819035630658
sac,3,2020-01-01_2021-12-31,False,0.6273040514945512,0.2740133573885515,0.20355657909422642,1.0923572856362496,1.2875594764094098,-0.2339012456069888,1.238954420678928,-0.017694524448332603,-0.03183103645902897,0.10269231266059542,51.859617893600685,0.13181063379328034,0.051139841542836156,0.017099862096232737,0.20026900688377158,0.30596372498394425,0.047818247287917254,0.3923348895047209,0.0005456863438711672,0.0033387256195425256,0.022648621957845623,11.437554088712037
sac,4,2022-01-01_2023-12-31,False,0.16392192361247498,0.07917134718609313,0.17200318115963825,0.3283679702308298,0.48420630512511087,-0.21261277904169634,0.3863732605821684,-0.017298146029008126,-0.02455592735926132,0.03533513820975273,17.702904243086117,0.041484290107529194,0.019339421290327674,0.007627954333274063,0.11221331028324748,0.1677962455321661,0.022732387593558896,0.1325625842897399,0.001058633007653222,0.0010806558278152701,0.0010924039597877602,0.5472943838536677
sac,5,2024-01-01_2025-12-30,False,0.7619607316643574,0.3291672838271286,0.14152518767289704,1.8697197357426116,2.271493953854196,-0.16962565885146902,2.023807441106899,-0.012565932712561068,-0.020255789836752948,0.035934457656255435,18.003163285783973,0.09429092205674348,0.03572963010956895,0.002772049882012901,0.21218709787589088,0.24978688839642343,0.02886024800927601,0.5028907376031283,0.0009482015965770169,0.0007607251581617394,0.0015283409051042756,0.7656987934572418
td3bc,0,2014-01-01_2015-12-31,True,0.1407725813864505,0.06805813953066746,0.11103913538286267,0.4126921541931806,0.6008421596191214,-0.1048415747341844,0.6501565987203382,-0.010826301229382778,-0.015391314859505586,0.06101110665292649,30.749597753074955,0.010529735762262455,0.00493882260663187,0.0008774295703037235,0.04134276847791355,0.06126216937625727,0.0037607042484395165,0.055339685839417306,0.00019694236612917835,0.0001019746551532352,0.001309061290135319,0.6597668902282015
td3bc,1,2016-01-01_2017-12-31,True,0.6318468653864435,0.2780100966096138,0.10599626782647106,2.1249082417786895,2.897108060619918,-0.08203689490667745,3.406519386362983,-0.009850197306858027,-0.01547807090513191,0.06105651150112147,30.7114252850641,0.028732353978742138,0.0112727638369484,0.0012594122922040749,0.07061247405588034,0.13078117496132438,0.00480486959365611,0.31904934141234165,0.00032039674061301544,0.00024133507559866916,0.0009283313400809763,0.4669506640607307
td3bc,2,2018-01-01_2019-12-31,False,0.27305689108166586,0.1285613022989914,0.1401062271088934,0.7205949008892203,0.9282854157079786,-0.20069843869941684,0.6414483802357921,-0.01511038046970603,-0.021875794277717027,0.05376827803315217,27.045443850675543,0.009426427356798923,0.004184907521774393,0.0013178264599483,0.029888979968632146,0.043029562821584155,0.005396137937996991,0.0357191535953799,0.00027820872991463026,0.0002566903989908351,0.001743310283259752,0.876885072479655
td3bc,3,2020-01-01_2021-12-31,False,0.7735297141297762,0.32411290857350306,0.31122351013331234,0.9301717291643676,1.1416070725995138,-0.3051131057184798,1.633472704759478,-0.023145643650076486,-0.0484809145131422,0.19764063726874873,99.8085218207181,0.3596498799109585,0.13480206335637412,0.06655991592678195,0.601447607031377,0.9145281435251573,0.1068067039279768,1.7272626580281523,0.005669073226266752,0.012132640673427115,0.028504313177294443,14.394678154533695
td3bc,4,2022-01-01_2023-12-31,False,0.11250008733607719,0.053944551762913996,0.1972408809079479,0.16035062195114475,0.2276939435381565,-0.2842098469972975,0.21472776074082436,-0.01987240049782617,-0.02928286286684134,0.10002325705054309,50.111651782322085,0.10254519422530667,0.04939886607729997,0.018722874441000275,0.22525705778435148,0.30616160196872466,0.0446929241657342,0.1874967473922909,0.0016871694254265285,0.003246571648183134,0.02099062389326749,10.516302570527008
td3bc,5,2024-01-01_2025-12-30,False,0.46320820631417997,0.21050055133000228,0.17716227711449756,0.9796767655024043,1.0539997375853383,-0.27928887535612085,0.7935635510776058,-0.015949536167387875,-0.02849949100727047,0.10668743977714576,53.450407328350025,0.08535627648804137,0.03536022467297503,0.015821984579081523,0.23056219588994903,0.3241188767728886,0.043936178480755636,0.25844038934882513,0.0019300001771169037,0.0019345934796284614,0.008485383651420982,4.25117720936191
